internal_sku,cardmarket_id,amount,card_name,set_name,set_code,cn,rarity,rarity_short,lang,is_reverse,rarity_quality,name_es,name_de,name_fr,name_it
397939-0002,397939,1,Gyarados GX,SM Black Star Promos,SM,212,Promo,PROMO,ENG,False,normal,Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX]
397939-0001,397939,1,Gyarados GX,SM Black Star Promos,SM,212,Promo,PROMO,ESP,False,normal,Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX],Gyarados GX [Dragon Rage | Hyper Beam GX]
315517-0002,315517,1,Heatran,SM Black Star Promos,SM,96,Promo,PROMO,ENG,False,normal,Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact]
315517-0001,315517,1,Heatran,SM Black Star Promos,SM,96,Promo,PROMO,ESP,False,normal,Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact],Heatran [Guard Press | Boiling Impact]
301978-0002,301978,1,Ho-Oh GX,SM Black Star Promos,SM,57,Promo,PROMO,ENG,False,normal,Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX]
311415-0002,311415,1,Ho-Oh GX,SM Black Star Promos,SM,80,Promo,PROMO,ENG,False,normal,Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX]
301978-0001,301978,1,Ho-Oh GX,SM Black Star Promos,SM,57,Promo,PROMO,ESP,False,normal,Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX]
311415-0001,311415,1,Ho-Oh GX,SM Black Star Promos,SM,80,Promo,PROMO,ESP,False,normal,Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX],Ho-Oh GX [Sacred Fire | Phoenix Burn | Eternal Flame GX]
298916-0002,298916,1,Incineroar GX,SM Black Star Promos,SM,38,Promo,PROMO,ENG,False,normal,Incineroar GX [Impacto Vigoroso | Golpe Tigre],Fuegro GX [Schneller Streich | Tigerschleuder],Félinferno GX [Frappe Bousculante | Projection de Tigre],Incineroar GX [Colpo Vigoroso | Colpo della Tigre]
298916-0001,298916,1,Incineroar GX,SM Black Star Promos,SM,38,Promo,PROMO,ESP,False,normal,Incineroar GX [Impacto Vigoroso | Golpe Tigre],Fuegro GX [Schneller Streich | Tigerschleuder],Félinferno GX [Frappe Bousculante | Projection de Tigre],Incineroar GX [Colpo Vigoroso | Colpo della Tigre]
299576-0002,299576,1,Jangmo-o,SM Black Star Promos,SM,40,Promo,PROMO,ENG,False,normal,Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle]
299576-0001,299576,1,Jangmo-o,SM Black Star Promos,SM,40,Promo,PROMO,ESP,False,normal,Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle],Jangmo-o [Iron Defense | Tackle]
368854-0002,368854,1,Jirachi,SM Black Star Promos,SM,161,Promo,PROMO,ENG,False,normal,Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap]
368854-0001,368854,1,Jirachi,SM Black Star Promos,SM,161,Promo,PROMO,ESP,False,normal,Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap],Jirachi [Stellar Wish | Slap]
369358-0002,369358,1,Jolteon GX,SM Black Star Promos,SM,173,Promo,PROMO,ENG,False,normal,Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX]
369358-0001,369358,1,Jolteon GX,SM Black Star Promos,SM,173,Promo,PROMO,ESP,False,normal,Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX],Jolteon GX [Electrobullet | Head Bolt | Swift Run GX]
394887-0002,394887,1,Kangaskhan GX,SM Black Star Promos,SM,188,Promo,PROMO,ENG,False,normal,Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX]
394887-0001,394887,1,Kangaskhan GX,SM Black Star Promos,SM,188,Promo,PROMO,ESP,False,normal,Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX],Kangaskhan GX [Split Spiral Punch | Enraged Strike | Familial Combo GX]
363383-0002,363383,1,Kingdra GX,SM Black Star Promos,SM,155,Promo,PROMO,ENG,False,normal,Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX]
363383-0001,363383,1,Kingdra GX,SM Black Star Promos,SM,155,Promo,PROMO,ESP,False,normal,Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX],Kingdra GX [Hydro Pump | Reverse Thrust | Maelstrom GX]
299577-0002,299577,1,Komala,SM Black Star Promos,SM,41,Promo,PROMO,ENG,False,normal,Komala [Comatose | Hypno Roll],Komala [Comatose | Hypno Roll],Dodoala [Hypno Roll],Komala [Comatose | Hypno Roll]
299577-0001,299577,1,Komala,SM Black Star Promos,SM,41,Promo,PROMO,ESP,False,normal,Komala [Comatose | Hypno Roll],Komala [Comatose | Hypno Roll],Dodoala [Hypno Roll],Komala [Comatose | Hypno Roll]
313451-0002,313451,1,Kommo-o GX,SM Black Star Promos,SM,71,Promo,PROMO,ENG,False,normal,Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX],Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX],Ékaïser GX [Adamantine Press | Shred],Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX]
313451-0001,313451,1,Kommo-o GX,SM Black Star Promos,SM,71,Promo,PROMO,ESP,False,normal,Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX],Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX],Ékaïser GX [Adamantine Press | Shred],Kommo-o GX [Adamantine Press | Shred | Ultra Uppercut GX]
360556-0002,360556,1,Kyogre,SM Black Star Promos,SM,129,Promo,PROMO,ENG,False,normal,Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave]
360556-0001,360556,1,Kyogre,SM Black Star Promos,SM,129,Promo,PROMO,ESP,False,normal,Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave],Kyogre [Dual Splash | Grand Wave]
366050-0002,366050,1,Kyurem,SM Black Star Promos,SM,142,Promo,PROMO,ENG,False,normal,Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear]
366050-0001,366050,1,Kyurem,SM Black Star Promos,SM,142,Promo,PROMO,ESP,False,normal,Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear],Kyurem [Outrage | Frost Spear]
312558-0002,312558,1,Latias,SM Black Star Promos,SM,87,Promo,PROMO,ENG,False,normal,Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale]
364063-0002,364063,1,Latias,SM Black Star Promos,SM,135,Promo,PROMO,ENG,False,normal,Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball]
312558-0001,312558,1,Latias,SM Black Star Promos,SM,87,Promo,PROMO,ESP,False,normal,Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale],Latias [Flight Support | Misty Gale]
364063-0001,364063,1,Latias,SM Black Star Promos,SM,135,Promo,PROMO,ESP,False,normal,Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball],Latias [Hypnoblast | Mist Ball]
312559-0002,312559,1,Latios,SM Black Star Promos,SM,88,Promo,PROMO,ENG,False,normal,Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight]
364064-0002,364064,1,Latios,SM Black Star Promos,SM,136,Promo,PROMO,ENG,False,normal,Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge]
312559-0001,312559,1,Latios,SM Black Star Promos,SM,88,Promo,PROMO,ESP,False,normal,Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight],Latios [Break Through | Lagoon Flight]
364064-0001,364064,1,Latios,SM Black Star Promos,SM,136,Promo,PROMO,ESP,False,normal,Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge],Latios [Energy Extract | Luster Purge]
449118-0002,449118,1,Leafeon,SM Black Star Promos,SM,237,Promo,PROMO,ENG,False,normal,Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade]
449118-0001,449118,1,Leafeon,SM Black Star Promos,SM,237,Promo,PROMO,ESP,False,normal,Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade],Leafeon [Aromax | Leaf Blade]
364215-0002,364215,1,Leafeon GX,SM Black Star Promos,SM,146,Promo,PROMO,ENG,False,normal,Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX]
364215-0001,364215,1,Leafeon GX,SM Black Star Promos,SM,146,Promo,PROMO,ESP,False,normal,Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX],Leafeon GX [Breath of the Leaves | Solar Beam | Grand Bloom GX]
295294-0002,295294,1,Litten,SM Black Star Promos,SM,02,Promo,PROMO,ENG,False,normal,Litten [Combustion],Litten [Combustion],Litten [Combustion],Litten [Combustion]
295300-0002,295300,1,Litten,SM Black Star Promos,SM,08,Promo,PROMO,ENG,False,normal,Litten [Collect | Scratch],Litten [Collect | Scratch],Litten [Collect | Scratch],Litten [Collect | Scratch]
296832-0002,296832,1,Litten,SM Black Star Promos,SM,23,Promo,PROMO,ENG,False,normal,Litten [Mordisco | Llama],Flamiau [Biss | Flackern],Flamiaou [Morsure | Flamboiement],Litten [Morso | Fiammata]
295294-0001,295294,1,Litten,SM Black Star Promos,SM,02,Promo,PROMO,ESP,False,normal,Litten [Combustion],Litten [Combustion],Litten [Combustion],Litten [Combustion]
295300-0001,295300,1,Litten,SM Black Star Promos,SM,08,Promo,PROMO,ESP,False,normal,Litten [Collect | Scratch],Litten [Collect | Scratch],Litten [Collect | Scratch],Litten [Collect | Scratch]
296832-0001,296832,1,Litten,SM Black Star Promos,SM,23,Promo,PROMO,ESP,False,normal,Litten [Mordisco | Llama],Flamiau [Biss | Flackern],Flamiaou [Morsure | Flamboiement],Litten [Morso | Fiammata]
312547-0002,312547,1,Lucario,SM Black Star Promos,SM,54,Promo,PROMO,ENG,False,normal,Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow]
315516-0002,315516,1,Lucario,SM Black Star Promos,SM,95,Promo,PROMO,ENG,False,normal,Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab]
312547-0001,312547,1,Lucario,SM Black Star Promos,SM,54,Promo,PROMO,ESP,False,normal,Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow],Lucario [Stance | Submarine Blow]
315516-0001,315516,1,Lucario,SM Black Star Promos,SM,95,Promo,PROMO,ESP,False,normal,Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab],Lucario [Precognitive Aura | Missile Jab]
397959-0002,397959,1,Lucario & Melmetal GX,SM Black Star Promos,SM,192,Promo,PROMO,ENG,False,normal,Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX],Lucario & Melmetal GX [Stahlfaust | Schwerer Einschlag],Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX],Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX]
397959-0001,397959,1,Lucario & Melmetal GX,SM Black Star Promos,SM,192,Promo,PROMO,ESP,False,normal,Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX],Lucario & Melmetal GX [Stahlfaust | Schwerer Einschlag],Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX],Lucario & Melmetal GX [Steel Fist | Heavy Impact | Full Metal Wall GX]
321162-0002,321162,1,Lucario GX,SM Black Star Promos,SM,100,Promo,PROMO,ENG,False,normal,Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX]
321162-0001,321162,1,Lucario GX,SM Black Star Promos,SM,100,Promo,PROMO,ESP,False,normal,Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX],Lucario GX [Aura Strike | Cyclone Kick | Cantankerous Beatdown GX]
296830-0002,296830,1,Lunala GX,SM Black Star Promos,SM,17,Promo,PROMO,ENG,False,normal,Lunala GX [Rayo Umbrío],Lunala GX [Schattenstrahl],Lunala GX [Rayon Spectral],Lunala GX [Raggio d'Ombra]
441403-0002,441403,1,Lunala GX,SM Black Star Promos,SM,103a,Promo,PROMO,ENG,False,normal,Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX]
366049-0002,366049,1,Lunala GX,SM Black Star Promos,SM,103,Promo,PROMO,ENG,False,normal,Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX]
296830-0001,296830,1,Lunala GX,SM Black Star Promos,SM,17,Promo,PROMO,ESP,False,normal,Lunala GX [Rayo Umbrío],Lunala GX [Schattenstrahl],Lunala GX [Rayon Spectral],Lunala GX [Raggio d'Ombra]
441403-0001,441403,1,Lunala GX,SM Black Star Promos,SM,103a,Promo,PROMO,ESP,False,normal,Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX]
366049-0001,366049,1,Lunala GX,SM Black Star Promos,SM,103,Promo,PROMO,ESP,False,normal,Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX],Lunala GX [Glide | Lunar Javelin | Requiem GX]
297863-0002,297863,1,Lurantis,SM Black Star Promos,SM,25,Promo,PROMO,ENG,False,normal,Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam]
297863-0001,297863,1,Lurantis,SM Black Star Promos,SM,25,Promo,PROMO,ESP,False,normal,Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam],Lurantis [Sunny Day | Solar Beam]
321165-0002,321165,1,Lycanroc,SM Black Star Promos,SM,105,Promo,PROMO,ENG,False,normal,Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge]
319913-0002,319913,1,Lycanroc,SM Black Star Promos,SM,118,Promo,PROMO,ENG,False,normal,Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock]
321165-0001,321165,1,Lycanroc,SM Black Star Promos,SM,105,Promo,PROMO,ESP,False,normal,Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge],Lycanroc [Bite | Stone Edge]
319913-0001,319913,1,Lycanroc,SM Black Star Promos,SM,118,Promo,PROMO,ESP,False,normal,Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock],Lycanroc [Dangerous Rogue | Accelerock]
296827-0002,296827,1,Lycanroc GX,SM Black Star Promos,SM,14,Promo,PROMO,ENG,False,normal,Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX]
296827-0001,296827,1,Lycanroc GX,SM Black Star Promos,SM,14,Promo,PROMO,ESP,False,normal,Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX],Lycanroc GX [Crunch | Accelerock | Lycanfang GX]
367079-0002,367079,1,Magikarp & Wailord GX,SM Black Star Promos,SM,166,Promo,PROMO,ENG,False,normal,Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX]
367079-0001,367079,1,Magikarp & Wailord GX,SM Black Star Promos,SM,166,Promo,PROMO,ESP,False,normal,Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX],Magikarp & Wailord GX [Super Splash | Towering Splash GX]
319912-0002,319912,1,Malamar,SM Black Star Promos,SM,117,Promo,PROMO,ENG,False,normal,Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere]
319912-0001,319912,1,Malamar,SM Black Star Promos,SM,117,Promo,PROMO,ESP,False,normal,Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere],Malamar [Psychic Recharge | Psychic Sphere]
360557-0002,360557,1,Manectric,SM Black Star Promos,SM,130,Promo,PROMO,ENG,False,normal,Manectric [Electric Start | Double Charge],Voltenso [Doppelaufladung],Manectric [Electric Start | Double Charge],Manectric [Electric Start | Double Charge]
360557-0001,360557,1,Manectric,SM Black Star Promos,SM,130,Promo,PROMO,ESP,False,normal,Manectric [Electric Start | Double Charge],Voltenso [Doppelaufladung],Manectric [Electric Start | Double Charge],Manectric [Electric Start | Double Charge]
314378-0002,314378,1,Marshadow,SM Black Star Promos,SM,85,Promo,PROMO,ENG,False,normal,Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch]
316278-0002,316278,1,Marshadow,SM Black Star Promos,SM,93,Promo,PROMO,ENG,False,normal,Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack]
314378-0001,314378,1,Marshadow,SM Black Star Promos,SM,85,Promo,PROMO,ESP,False,normal,Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch],Marshadow [Let Loose | Shadow Punch]
316278-0001,316278,1,Marshadow,SM Black Star Promos,SM,93,Promo,PROMO,ESP,False,normal,Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack],Marshadow [Shadowy Echoes | Surprise Attack]
301980-0002,301980,1,Marshadow GX,SM Black Star Promos,SM,59,Promo,PROMO,ENG,False,normal,Marshadow GX [Shadow Hunt | Beatdown | Peerless Hundred Blows GX],Marshadow GX [Shadow Hunt | Beatdown | Peerless Hundred Blows GX],Marshadow GX [Shadow Hunt | Beatdown | Peerless Hundred Blows GX],Marshadow GX [Shadow Hunt | Beatdown | Peerless Hundred Blows GX]
